geneid	koid
Cs6g19540	K09840
Cs6g19550	K09840
Cs6g19570	K09191
Cs6g19580	K02206
Cs6g19610	K04733
Cs6g19630	K09590
Cs6g19640	K13379
Cs6g19650	K00555
Cs6g19660	K09422
Cs6g19680	K09264
Cs6g19690	K09645
Cs6g19700	K09264
Cs6g19710	K09264
Cs6g19720	K10615
Cs6g19740	K04564
Cs6g19760	K15889
Cs6g19770	K10691
Cs6g19780	K10691
Cs6g19820	K14544
Cs6g19830	K04733
Cs6g19840	K00679
Cs6g19850	K00679
Cs6g19870	K00679
Cs6g19880	K15196
Cs6g19900	K10908
Cs6g19910	K10908
Cs6g19920	K16750
Cs6g19940	K14207
Cs6g19950	K05666
Cs6g19960	K06066
Cs6g19970	K12400
Cs6g19980	K18749
Cs6g20000	K15718
Cs6g20010	K14806
Cs6g20020	K14806
Cs6g20030	K17756
Cs6g20040	K01188
Cs6g20050	K07408
Cs6g20060	K21568
Cs6g20070	K01402
Cs6g20080	K01402
Cs6g20090	K03695
Cs6g20110	K01148
Cs6g20130	K17892
Cs6g20140	K18756
Cs6g20150	K18756
Cs6g20160	K08332
Cs6g20170	K00430
Cs6g20190	K18875
Cs6g20200	K05285
Cs6g20220	K20887
Cs6g20250	K21434
Cs6g20260	K11644
Cs6g20270	K05658
Cs6g20280	K05658
Cs6g20290	K05658
Cs6g20300	K10374
Cs6g20310	K01099
Cs6g20330	K04730
Cs6g20340	K04730
Cs6g20390	K09422
Cs6g20400	K00472
Cs6g20410	K13508
Cs6g20420	K08286
Cs6g20430	K04733
Cs6g20440	K08900
Cs6g20450	K08900
Cs6g20460	K08900
Cs6g20470	K08900
Cs6g20480	K08900
Cs6g20490	K08900
Cs6g20500	K20891
Cs6g20510	K17710
Cs6g20530	K21994
Cs6g20550	K07007
Cs6g20560	K13024
Cs6g20570	K01535
Cs6g20580	K03671
Cs6g20590	K18164
Cs6g20600	K01213
Cs6g20610	K04733
Cs6g20630	K15040
Cs6g20640	K15040
Cs6g20650	K13947
Cs6g20700	K10878
Cs6g20710	K10878
Cs6g20720	K01728
Cs6g20730	K09272
Cs6g20740	K01728
Cs6g20750	K01728
Cs6g20760	K01728
Cs6g20770	K01728
Cs6g20780	K09272
Cs6g20790	K09285
Cs6g20810	K10260
Cs6g20820	K02146
Cs6g20830	K10712
Cs6g20840	K16297
Cs6g20850	K01892
Cs6g20860	K21594
Cs6g20870	K10573
Cs6g20890	K01785
Cs6g20900	K01785
Cs6g20920	K04733
Cs6g20930	K04733
Cs6g20940	K04733
Cs6g20950	K13066
Cs6g20960	K13525
Cs6g20970	K04079
Cs6g20980	K03094
Cs6g20990	K18400
Cs6g21020	K17675
Cs6g21030	K15502
Cs6g21040	K11290
Cs6g21060	K03869
Cs6g21070	K02997
Cs6g21090	K07374
Cs6g21100	K07374
Cs6g21110	K05658
Cs6g21120	K17693
Cs6g21140	K17479
Cs6g21150	K09338
Cs6g21160	K04733
Cs6g21170	K04079
Cs6g21190	K02915
Cs6g21210	K09422
Cs6g21230	K17422
Cs6g21240	K15601
Cs6g21260	K03860
Cs6g21280	K06675
Cs6g21290	K09874
Cs6g21300	K03881
Cs6g21320	K15015
Cs6g21330	K15015
Cs6g21340	K03798
Cs6g21350	K14413
Cs6g21360	K08145
Cs6g21370	K00703
Cs6g21380	K00703
Cs6g21400	K16222
Cs6g21420	K02183
Cs6g21430	K17710
Cs6g21450	K09422
Cs6g21460	K20628
Cs6g21470	K14948
Cs6g21480	K21444
Cs6g21490	K17964
Cs6g21510	K03452
Cs6g21520	K13126
Cs6g21530	K09422
Cs6g21540	K01739
Cs6g21560	K14514
Cs6g21570	K20352
Cs6g21580	K04733
Cs6g21590	K01051
Cs6g21610	K08493
Cs6g21620	K18443
Cs6g21630	K21989
Cs6g21640	K09286
Cs6g21650	K07198
Cs6g21660	K05572
Cs6g21690	K05841
Cs6g21700	K17710
Cs6g21720	K17604
Cs6g21730	K17710
Cs6g21740	K20867
Cs6g21760	K03695
Cs6g21770	K03695
Cs6g21780	K17710
Cs6g21820	K10755
Cs6g21840	K05391
Cs6g21850	K05391
Cs6g21860	K01110
Cs6g21870	K10597
Cs6g21890	K08237
Cs6g21910	K10357
Cs6g21920	K07735
Cs6g21930	K19090
Cs6g21940	K01850
Cs6g21970	K01850
Cs6g21990	K08819
Cs6g22000	K08819
Cs6g22020	K00688
Cs6g22040	K02470
Cs6g22050	K00012
Cs6g22070	K02966
Cs6g22080	K17732
Cs6g22090	K02160
Cs6g22100	K06672
Cs6g22105	K06672
Cs6g22110	K20628
Cs6g22130	K06672
Cs6g22140	K04628
Cs6g22150	K04628
Cs6g22170	K14863
Cs6g22190	K07195
Cs6g22200	K16297
Cs6g22210	K01126
Cs6g22230	K04733
Cs6g22240	K04733
Cs6g22250	K17265
Cs6g22260	K13264
Cs6g22280	K14649
Cs6g22300	K17618
Cs6g22310	K04733
Cs6g22320	K04733
Cs6g22330	K00875
Cs6g22340	K08233
Cs6g22350	K18635
Cs6g22360	K13680
Cs6g22370	K15030
Cs6g22410	K15121
Cs7g01020	K18195
Cs7g01040	K18635
Cs7g01060	K12373
Cs7g01070	K13217
Cs7g01120	K02866
Cs7g01130	K08900
Cs7g01160	K03639
Cs7g01170	K01647
Cs7g01200	K11000
Cs7g01210	K10666
Cs7g01220	K09338
Cs7g01240	K14662
Cs7g01280	K05278
Cs7g01300	K04733
Cs7g01310	K08853
Cs7g01340	K01188
Cs7g01350	K01188
Cs7g01360	K01188
Cs7g01370	K22279
Cs7g01380	K01188
Cs7g01390	K22138
Cs7g01400	K02303
Cs7g01410	K06670
Cs7g01420	K06670
Cs7g01430	K13126
Cs7g01440	K00549
Cs7g01450	K03686
Cs7g01460	K00549
Cs7g01470	K02934
Cs7g01480	K03255
Cs7g01510	K02834
Cs7g01520	K00326
Cs7g01530	K00326
Cs7g01560	K03164
Cs7g01580	K09571
Cs7g01590	K21842
Cs7g01600	K21842
Cs7g01620	K03008
Cs7g01630	K18046
Cs7g01650	K05539
Cs7g01680	K16615
Cs7g01690	K01184
Cs7g01700	K11159
Cs7g01710	K11159
Cs7g01720	K08064
Cs7g01730	K13121
Cs7g01740	K10999
Cs7g01760	K07560
Cs7g01800	K09422
Cs7g01810	K02137
Cs7g01830	K19045
Cs7g01840	K05863
Cs7g01850	K12309
Cs7g01855	K03860
Cs7g01860	K03860
Cs7g01890	K15687
Cs7g01910	K14300
Cs7g01950	K12626
Cs7g01960	K02910
Cs7g01970	K13096
Cs7g01980	K13420
Cs7g01990	K03216
Cs7g02000	K13096
Cs7g02020	K07904
Cs7g02030	K04733
Cs7g02040	K00559
Cs7g02060	K01205
Cs7g02070	K01205
Cs7g02080	K13082
Cs7g02090	K09753
Cs7g02100	K13466
Cs7g02110	K03086
Cs7g02120	K03086
Cs7g02150	K02863
Cs7g02160	K00858
Cs7g02190	K20791
Cs7g02210	K19613
Cs7g02220	K15078
Cs7g02240	K15078
Cs7g02250	K15078
Cs7g02260	K11982
Cs7g02280	K04733
Cs7g02290	K14005
Cs7g02300	K14611
Cs7g02310	K20177
Cs7g02320	K03549
Cs7g02330	K03549
Cs7g02340	K09264
Cs7g02360	K16297
Cs7g02380	K01537
Cs7g02400	K00006
Cs7g02410	K00279
Cs7g02420	K14411
Cs7g02440	K17710
Cs7g02450	K17964
Cs7g02460	K10771
Cs7g02470	K11841
Cs7g02480	K14774
Cs7g02490	K14963
Cs7g02510	K08991
Cs7g02520	K14407
Cs7g02530	K14407
Cs7g02540	K16573
Cs7g02550	K14494
Cs7g02570	K20478
Cs7g02590	K12874
Cs7g02600	K14561
Cs7g02620	K08332
Cs7g02630	K15141
Cs7g02635	K21989
Cs7g02640	K21989
Cs7g02645	K21989
Cs7g02650	K13146
Cs7g02660	K13146
Cs7g02670	K17098
Cs7g02680	K17098
Cs7g02700	K16297
Cs7g02710	K00430
Cs7g02730	K18999
Cs7g02740	K00850
Cs7g02750	K21026
Cs7g02790	K15340
Cs7g02810	K06180
Cs7g02820	K13464
Cs7g02830	K09833
Cs7g02850	K03868
Cs7g02870	K19363
Cs7g02880	K12135
Cs7g02890	K13418
Cs7g02910	K00162
Cs7g02920	K08592
Cs7g02950	K18696
Cs7g02960	K12663
Cs7g02970	K15382
Cs7g02980	K13430
Cs7g02990	K07195
Cs7g03000	K03676
Cs7g03030	K14488
Cs7g03040	K11806
Cs7g03050	K00012
Cs7g03060	K02470
Cs7g03080	K13424
Cs7g03090	K00688
Cs7g03100	K18211
Cs7g03110	K14407
Cs7g03130	K07964
Cs7g03160	K06694
Cs7g03170	K08237
Cs7g03190	K11940
Cs7g03200	K01176
Cs7g03210	K01176
Cs7g03230	K18134
Cs7g03280	K02180
Cs7g03290	K03263
Cs7g03300	K13424
Cs7g03320	K20027
Cs7g03350	K15151
Cs7g03360	K11593
Cs7g03370	K21989
Cs7g03380	K18443
Cs7g03400	K18443
Cs7g03410	K08493
Cs7g03430	K21439
Cs7g03440	K20352
Cs7g03460	K00592
Cs7g03470	K14514
Cs7g03480	K17782
Cs7g03490	K14514
Cs7g03500	K02911
Cs7g03510	K17402
Cs7g03520	K09422
Cs7g03525	K08695
Cs7g03530	K15112
Cs7g03540	K03349
Cs7g03550	K11426
Cs7g03560	K11426
Cs7g03570	K05941
Cs7g03580	K08901
Cs7g03600	K21444
Cs7g03630	K20628
Cs7g03640	K09260
Cs7g03650	K15032
Cs7g03660	K09422
Cs7g03670	K16222
Cs7g03680	K12741
Cs7g03690	K13457
Cs7g03700	K00108
Cs7g03710	K00108
Cs7g03720	K00108
Cs7g03750	K14413
Cs7g03760	K01166
Cs7g03770	K01166
Cs7g03780	K15015
Cs7g03790	K01510
Cs7g03810	K15601
Cs7g03840	K02915
Cs7g03850	K03094
Cs7g03860	K07052
Cs7g03870	K15449
Cs7g03890	K04713
Cs7g03900	K02608
Cs7g03940	K03869
Cs7g03980	K16221
Cs7g03990	K17279
Cs7g04000	K10615
Cs7g04020	K02997
Cs7g04030	K02997
Cs7g04050	K06027
Cs7g04060	K01188
Cs7g04080	K17693
Cs7g04100	K15378
Cs7g04110	K09338
Cs7g04130	K09422
Cs7g04140	K15275
Cs7g04150	K04733
Cs7g04160	K04733
Cs7g04170	K18467
Cs7g04180	K11982
Cs7g04210	K00924
Cs7g04220	K10573
Cs7g04230	K06180
Cs7g04240	K03247
Cs7g04250	K03247
Cs7g04260	K18835
Cs7g04280	K09228
Cs7g04300	K09285
Cs7g04310	K01176
Cs7g04320	K15040
Cs7g04350	K04733
Cs7g04360	K20715
Cs7g04370	K20715
Cs7g04380	K20929
Cs7g04390	K14638
Cs7g04400	K03452
Cs7g04410	K09338
Cs7g04430	K01728
Cs7g04480	K14638
Cs7g04490	K14638
Cs7g04500	K01490
Cs7g04510	K18743
Cs7g04520	K03671
Cs7g04530	K09510
Cs7g04560	K04733
Cs7g04580	K00799
Cs7g04600	K00799
Cs7g04620	K17710
Cs7g04630	K20843
Cs7g04640	K13508
Cs7g04650	K19986
Cs7g04660	K13420
Cs7g04700	K04733
Cs7g04720	K14802
Cs7g04730	K22038
Cs7g04740	K01934
Cs7g04760	K04382
Cs7g04780	K03327
Cs7g04790	K04730
Cs7g04810	K20793
Cs7g04830	K18729
Cs7g04850	K15397
Cs7g04860	K14771
Cs7g04870	K01662
Cs7g04880	K21867
Cs7g04890	K00417
Cs7g04900	K03097
Cs7g04910	K08592
Cs7g04920	K07936
Cs7g04930	K09841
Cs7g04940	K18999
Cs7g04960	K15336
Cs7g04970	K15336
Cs7g04980	K17285
Cs7g04990	K03320
Cs7g05000	K09566
Cs7g05010	K08332
Cs7g05020	K21776
Cs7g05030	K06130
Cs7g05040	K21776
Cs7g05050	K15407
Cs7g05060	K12869
Cs7g05070	K12869
Cs7g05080	K12869
Cs7g05090	K14771
Cs7g05140	K16241
Cs7g05150	K10999
Cs7g05170	K14684
Cs7g05180	K14771
Cs7g05190	K18798
Cs7g05200	K10683
Cs7g05210	K14638
Cs7g05220	K15280
Cs7g05240	K04733
Cs7g05250	K04733
Cs7g05260	K04733
Cs7g05270	K04733
Cs7g05280	K04733
Cs7g05290	K04733
Cs7g05300	K01213
Cs7g05310	K12812
Cs7g05320	K20506
Cs7g05330	K20506
Cs7g05350	K11699
Cs7g05360	K09286
Cs7g05370	K01115
Cs7g05390	K14515
Cs7g05430	K00434
Cs7g05440	K04733
Cs7g05450	K00434
Cs7g05480	K01188
Cs7g05500	K20043
Cs7g05510	K04733
Cs7g05530	K14558
Cs7g05540	K14484
Cs7g05550	K15281
Cs7g05560	K13153
Cs7g05570	K02109
Cs7g05580	K16279
Cs7g05590	K20283
Cs7g05600	K00759
Cs7g05620	K11855
Cs7g05630	K08515
Cs7g05640	K17604
Cs7g05650	K11838
Cs7g05670	K18789
Cs7g05680	K18789
Cs7g05690	K00696
Cs7g05700	K19907
Cs7g05710	K14407
Cs7g05730	K15289
Cs7g05740	K01883
Cs7g05750	K07964
Cs7g05780	K07192
Cs7g05790	K07192
Cs7g05800	K02949
Cs7g05840	K06990
Cs7g05850	K17768
Cs7g05860	K14963
Cs7g05870	K14963
Cs7g05890	K20782
Cs7g05900	K20782
Cs7g05940	K16670
Cs7g05950	K20306
Cs7g05970	K21594
Cs7g05990	K04733
Cs7g06000	K09833
Cs7g06010	K09833
Cs7g06020	K12840
Cs7g06030	K21587
Cs7g06040	K09833
Cs7g06060	K17604
Cs7g06070	K03715
Cs7g06080	K09833
Cs7g06090	K09833
Cs7g06100	K09833
Cs7g06120	K09286
Cs7g06130	K10406
Cs7g06140	K08825
Cs7g06150	K15414
Cs7g06160	K00512
Cs7g06170	K01183
Cs7g06180	K14491
Cs7g06190	K15400
Cs7g06200	K11643
Cs7g06210	K11643
Cs7g06230	K12581
Cs7g06240	K03695
Cs7g06250	K08332
Cs7g06270	K00131
Cs7g06280	K11267
Cs7g06290	K03130
Cs7g06300	K15216
Cs7g06310	K07198
Cs7g06320	K18834
Cs7g06330	K18834
Cs7g06340	K02184
Cs7g06350	K13806
Cs7g06370	K01850
Cs7g06380	K16252
Cs7g06390	K05605
Cs7g06400	K16860
Cs7g06410	K03063
Cs7g06420	K17086
Cs7g06440	K03006
Cs7g06450	K12592
Cs7g06460	K17964
Cs7g06490	K17499
Cs7g06500	K19589
Cs7g06510	K03260
Cs7g06520	K00432
Cs7g06560	K12842
Cs7g06570	K12842
Cs7g06590	K11366
Cs7g06610	K15289
Cs7g06620	K03715
Cs7g06660	K17569
Cs7g06670	K17065
Cs7g06680	K13071
Cs7g06690	K13071
Cs7g06700	K00430
Cs7g06710	K03253
Cs7g06720	K06002
Cs7g06730	K02882
Cs7g06740	K02882
Cs7g06750	K06002
Cs7g06760	K06002
Cs7g06780	K06002
Cs7g06790	K06002
Cs7g06820	K08869
Cs7g06830	K17506
Cs7g06840	K12135
Cs7g06850	K07942
Cs7g06870	K13128
Cs7g06890	K03134
Cs7g06900	K08852
Cs7g06910	K08852
Cs7g06920	K05387
Cs7g06950	K05387
Cs7g06960	K05387
Cs7g06970	K05387
Cs7g06980	K05387
Cs7g06990	K05387
Cs7g07000	K05387
Cs7g07010	K19691
Cs7g07030	K11855
Cs7g07040	K15281
Cs7g07050	K20887
Cs7g07060	K05391
Cs7g07070	K05391
Cs7g07080	K12896
Cs7g07090	K20628
Cs7g07110	K12450
Cs7g07120	K00306
Cs7g07130	K20478
Cs7g07140	K13425
Cs7g07150	K07195
Cs7g07170	K17301
Cs7g07180	K17301
Cs7g07190	K17301
Cs7g07200	K10457
Cs7g07230	K02902
Cs7g07250	K15216
Cs7g07270	K10635
Cs7g07290	K11507
Cs7g07300	K01535
Cs7g07310	K09613
Cs7g07320	K04733
Cs7g07330	K14816
Cs7g07340	K04733
Cs7g07350	K04733
Cs7g07360	K14816
Cs7g07370	K01191
Cs7g07380	K14416
Cs7g07390	K10739
Cs7g07400	K14416
Cs7g07410	K19519
Cs7g07440	K00783
Cs7g07450	K01669
Cs7g07460	K01669
Cs7g07470	K17710
Cs7g07490	K03439
Cs7g07500	K05941
Cs7g07530	K20667
Cs7g07540	K08869
Cs7g07550	K13448
Cs7g07560	K13448
Cs7g07580	K14488
Cs7g07590	K02370
Cs7g07600	K02370
Cs7g07610	K12446
Cs7g07630	K02738
Cs7g07640	K07232
Cs7g07680	K04730
Cs7g07690	K17609
Cs7g07700	K17609
Cs7g07710	K03168
Cs7g07720	K17535
Cs7g07740	K00930
Cs7g07750	K11789
Cs7g07760	K21813
Cs7g07770	K19893
Cs7g07790	K02516
Cs7g07810	K03438
Cs7g07820	K11858
Cs7g07830	K08869
Cs7g07870	K11644
Cs7g07880	K12599
Cs7g07890	K00161
Cs7g07900	K20893
Cs7g07930	K05740
Cs7g07940	K14492
Cs7g07960	K08472
Cs7g07970	K00011
Cs7g07990	K07761
Cs7g08000	K16794
Cs7g08020	K18756
Cs7g08030	K10773
Cs7g08040	K03686
Cs7g08060	K03686
Cs7g08070	K00430
Cs7g08080	K14664
Cs7g08090	K10901
Cs7g08100	K20887
Cs7g08110	K11820
Cs7g08120	K14805
Cs7g08130	K03512
Cs7g08180	K18810
Cs7g08200	K14611
Cs7g08220	K16573
Cs7g08250	K04733
Cs7g08260	K10745
Cs7g08270	K17500
Cs7g08290	K17500
Cs7g08300	K17500
Cs7g08310	K07874
Cs7g08320	K07874
Cs7g08340	K01868
Cs7g08350	K19041
Cs7g08360	K12391
Cs7g08370	K03549
Cs7g08380	K03549
Cs7g08390	K16055
Cs7g08400	K03549
Cs7g08410	K03549
Cs7g08420	K12896
Cs7g08430	K00797
Cs7g08440	K12844
Cs7g08450	K00128
Cs7g08460	K08235
Cs7g08470	K08332
Cs7g08480	K04733
Cs7g08490	K15014
Cs7g08500	K13196
Cs7g08520	K12822
Cs7g08530	K01188
Cs7g08540	K16287
Cs7g08550	K06941
Cs7g08560	K06941
Cs7g08570	K12816
Cs7g08590	K06941
Cs7g08600	K06699
Cs7g08610	K06699
Cs7g08620	K06699
Cs7g08630	K07466
Cs7g08640	K18980
Cs7g08650	K09422
Cs7g08660	K01673
Cs7g08670	K11866
Cs7g08700	K04733
Cs7g08710	K02183
Cs7g08720	K19892
Cs7g08730	K17609
Cs7g08740	K17609
Cs7g08750	K17609
Cs7g08770	K18819
Cs7g08790	K07937
Cs7g08800	K00914
Cs7g08810	K01661
Cs7g08820	K01213
Cs7g08830	K01213
Cs7g08840	K06066
Cs7g08860	K19042
Cs7g08870	K03007
Cs7g08880	K02911
Cs7g08900	K04713
Cs7g08910	K02977
Cs7g08930	K09648
Cs7g08940	K12272
Cs7g08950	K01648
Cs7g08970	K13418
Cs7g08980	K16573
Cs7g08990	K16670
Cs7g09000	K03183
Cs7g09010	K04733
Cs7g09020	K04733
Cs7g09030	K01213
Cs7g09040	K02575
Cs7g09050	K08244
Cs7g09060	K08244
Cs7g09070	K08244
Cs7g09090	K17710
Cs7g09100	K07393
Cs7g09110	K16903
Cs7g09120	K14640
Cs7g09130	K20892
Cs7g09140	K20892
Cs7g09150	K20892
Cs7g09160	K05656
Cs7g09170	K14570
Cs7g09180	K02900
Cs7g09190	K03327
Cs7g09200	K03327
Cs7g09230	K00276
Cs7g09240	K00276
Cs7g09270	K14272
Cs7g09280	K20308
Cs7g09300	K04733
Cs7g09310	K04733
Cs7g09320	K12393
Cs7g09340	K14831
Cs7g09350	K19613
Cs7g09370	K09286
Cs7g09390	K03063
Cs7g09410	K00737
Cs7g09440	K16285
Cs7g09460	K03517
Cs7g09470	K17506
Cs7g09480	K10406
Cs7g09490	K01206
Cs7g09500	K01206
Cs7g09510	K01206
Cs7g09570	K02970
Cs7g09580	K13150
Cs7g09590	K10999
Cs7g09600	K17710
Cs7g09620	K08287
Cs7g09630	K01773
Cs7g09640	K01773
Cs7g09650	K10352
Cs7g09660	K16280
Cs7g09670	K18723
Cs7g09680	K01179
Cs7g09690	K02739
Cs7g09720	K14963
Cs7g09730	K05658
Cs7g09740	K16292
Cs7g09750	K17579
Cs7g09760	K05396
Cs7g09770	K14856
Cs7g09780	K20456
Cs7g09790	K18584
Cs7g09800	K14398
Cs7g09820	K14398
Cs7g09840	K09497
Cs7g09850	K07375
Cs7g09860	K01728
Cs7g09870	K04713
Cs7g09880	K17822
Cs7g09890	K03217
Cs7g09900	K02723
Cs7g09930	K10251
Cs7g09940	K10251
Cs7g09950	K16449
Cs7g09963	K07052
Cs7g09966	K20478
Cs7g09970	K20478
Cs7g09980	K21026
Cs7g10000	K10737
Cs7g10020	K14491
Cs7g10040	K13993
Cs7g10050	K20617
Cs7g10060	K20617
Cs7g10070	K14494
Cs7g10080	K14493
Cs7g10100	K13065
Cs7g10110	K13065
Cs7g10120	K11584
Cs7g10130	K11584
Cs7g10140	K01392
Cs7g10150	K03108
Cs7g10170	K18173
Cs7g10190	K02537
Cs7g10200	K05665
Cs7g10220	K00134
Cs7g10230	K17964
Cs7g10240	K21435
Cs7g10250	K02321
Cs7g10260	K00059
Cs7g10280	K01530
Cs7g10300	K10730
Cs7g10310	K09775
Cs7g10330	K08818
Cs7g10350	K00454
Cs7g10360	K00454
Cs7g10370	K01427
Cs7g10380	K08900
Cs7g10390	K00939
Cs7g10400	K12818
Cs7g10410	K21440
Cs7g10420	K03942
Cs7g10470	K18342
Cs7g10490	K02737
Cs7g10500	K04733
Cs7g10510	K12815
Cs7g10515	K12815
Cs7g10520	K12815
Cs7g10530	K20718
Cs7g10540	K01228
Cs7g10550	K14308
Cs7g10560	K14308
Cs7g10570	K01773
Cs7g10580	K06949
Cs7g10585	K12946
Cs7g10590	K02880
Cs7g10600	K12599
Cs7g10610	K01228
Cs7g10620	K19241
Cs7g10630	K16732
Cs7g10640	K03004
Cs7g10660	K11368
Cs7g10670	K19995
Cs7g10680	K20619
Cs7g10690	K17616
Cs7g10700	K17616
Cs7g10710	K17616
Cs7g10740	K08908
Cs7g10750	K14806
Cs7g10760	K15718
Cs7g10770	K10765
Cs7g10780	K13065
Cs7g10790	K15631
Cs7g10810	K20102
Cs7g10820	K02685
Cs7g10830	K13415
Cs7g10840	K01904
Cs7g10850	K15196
Cs7g10860	K13123
Cs7g10870	K09518
Cs7g10890	K17839
Cs7g10900	K14489
Cs7g10910	K12669
Cs7g10930	K21596
Cs7g10970	K20299
Cs7g10980	K09260
Cs7g10990	K13415
Cs7g11000	K02685
Cs7g11020	K13424
Cs7g11030	K01634
Cs7g11060	K13496
Cs7g11090	K02881
Cs7g11110	K00036
Cs7g11120	K16221
Cs7g11140	K03768
Cs7g11150	K18730
Cs7g11160	K18730
Cs7g11200	K20628
Cs7g11210	K01188
Cs7g11220	K02973
Cs7g11250	K15456
Cs7g11270	K06630
Cs7g11290	K08838
Cs7g11300	K20619
Cs7g11310	K14638
Cs7g11320	K17604
Cs7g11330	K06630
Cs7g11350	K15283
Cs7g11390	K06911
Cs7g11400	K01322
Cs7g11420	K19891
Cs7g11430	K14863
Cs7g11470	K17964
Cs7g11490	K14407
Cs7g11500	K14407
Cs7g11510	K16075
Cs7g11550	K04733
Cs7g11560	K05747
Cs7g11570	K17265
Cs7g11590	K13525
Cs7g11600	K12818
Cs7g11610	K08233
Cs7g11620	K18635
Cs7g11630	K18586
Cs7g11640	K15286
Cs7g11660	K01873
Cs7g11670	K01057
Cs7g11680	K00847
Cs7g11690	K13941
Cs7g11700	K09564
Cs7g11710	K13379
Cs7g11720	K09590
Cs7g11730	K13379
Cs7g11770	K13415
Cs7g11780	K04733
Cs7g11800	K09264
Cs7g11810	K09264
Cs7g11820	K19043
Cs7g11840	K14766
Cs7g11850	K08592
Cs7g11860	K15639
Cs7g11870	K15639
Cs7g11890	K15639
Cs7g11900	K15639
Cs7g11930	K18195
Cs7g11940	K01025
Cs7g11950	K08592
Cs7g11960	K14005
Cs7g11970	K09716
Cs7g12010	K04485
Cs7g12040	K14544
Cs7g12050	K01246
Cs7g12060	K17710
Cs7g12070	K03363
Cs7g12080	K13496
Cs7g12090	K13496
Cs7g12100	K05278
Cs7g12130	K09487
Cs7g12140	K10908
Cs7g12150	K08332
Cs7g12180	K20283
Cs7g12240	K05278
Cs7g12250	K14759
Cs7g12260	K14709
Cs7g12270	K08956
Cs7g12290	K09060
Cs7g12300	K04120
Cs7g12310	K04077
Cs7g12330	K13466
Cs7g12340	K00033
Cs7g12350	K04710
Cs7g12360	K00430
Cs7g12370	K00430
Cs7g12390	K01322
Cs7g12400	K04733
Cs7g12410	K01611
Cs7g12420	K21407
Cs7g12430	K00993
Cs7g12460	K20224
Cs7g12470	K16282
Cs7g12480	K04079
Cs7g12490	K07023
Cs7g12500	K04733
Cs7g12520	K13448
Cs7g12530	K13448
Cs7g12540	K01530
Cs7g12550	K11991
Cs7g12570	K17808
Cs7g12590	K15889
Cs7g12620	K05681
Cs7g12630	K01595
Cs7g12640	K03574
Cs7g12660	K13420
Cs7g12670	K00826
Cs7g12690	K08360
Cs7g12730	K04733
Cs7g12740	K01551
Cs7g12760	K13115
Cs7g12790	K02882
Cs7g12810	K20804
Cs7g12820	K13081
Cs7g12860	K09060
Cs7g12870	K09287
Cs7g12880	K01265
Cs7g12890	K10525
Cs7g12900	K12309
Cs7g12940	K15168
Cs7g12950	K15015
Cs7g12960	K06891
Cs7g12980	K06002
Cs7g13010	K14431
Cs7g13030	K07088
Cs7g13060	K20506
Cs7g13070	K03456
Cs7g13080	K03695
Cs7g13090	K19032
Cs7g13110	K06695
Cs7g13120	K19476
Cs7g13140	K08827
Cs7g13170	K00627
Cs7g13180	K00627
Cs7g13190	K14638
Cs7g13200	K14638
Cs7g13210	K10839
Cs7g13250	K15925
Cs7g13260	K13434
Cs7g13280	K09753
Cs7g13290	K00993
Cs7g13310	K15397
Cs7g13320	K00547
Cs7g13330	K03257
Cs7g13350	K15173
Cs7g13360	K02882
Cs7g13370	K11437
Cs7g13380	K11518
Cs7g13410	K06944
Cs7g13420	K08869
Cs7g13430	K15923
Cs7g13440	K15030
Cs7g13460	K03868
Cs7g13465	K03868
Cs7g13470	K03868
Cs7g13480	K07277
Cs7g13490	K10268
Cs7g13520	K10357
Cs7g13530	K00430
Cs7g13540	K14536
Cs7g13550	K04564
Cs7g13560	K01176
Cs7g13580	K18422
Cs7g13590	K18422
Cs7g13600	K18422
Cs7g13610	K18422
Cs7g13620	K18422
Cs7g13630	K18422
Cs7g13640	K04797
Cs7g13650	K03671
Cs7g13660	K03671
Cs7g13670	K08150
Cs7g13690	K20929
Cs7g13700	K17710
Cs7g13720	K19045
Cs7g13730	K09260
Cs7g13740	K15601
Cs7g13790	K01899
Cs7g13800	K14563
Cs7g13810	K05337
Cs7g13820	K12859
Cs7g13830	K12859
Cs7g13840	K17604
Cs7g13850	K01749
Cs7g13860	K16297
Cs7g13890	K01358
Cs7g13910	K04421
Cs7g13920	K06950
Cs7g13930	K15402
Cs7g13940	K16297
Cs7g13950	K07943
Cs7g13980	K17592
Cs7g13990	K01179
Cs7g14000	K11294
Cs7g14010	K20477
Cs7g14020	K01915
Cs7g14050	K03231
Cs7g14060	K06125
Cs7g14070	K15363
Cs7g14080	K15363
Cs7g14090	K17943
Cs7g14110	K13428
Cs7g14120	K00799
Cs7g14130	K13428
Cs7g14140	K04730
Cs7g14150	K04730
Cs7g14160	K04730
Cs7g14170	K17294
Cs7g14180	K00799
Cs7g14210	K13428
Cs7g14240	K13428
Cs7g14250	K00799
Cs7g14270	K17294
Cs7g14280	K04733
Cs7g14290	K13428
Cs7g14300	K00799
Cs7g14320	K04730
Cs7g14330	K20181
Cs7g14380	K04730
Cs7g14400	K00121
Cs7g14410	K00121
Cs7g14420	K00121
Cs7g14430	K00121
Cs7g14450	K19761
Cs7g14470	K20221
Cs7g14480	K15631
Cs7g14490	K02144
Cs7g14510	K20599
Cs7g14520	K02144
Cs7g14530	K02144
